ENSG00000198625	1e-06
ENSG00000133067	1e-06
ENSG00000175279	1e-06
ENSG00000177628	1e-06
ENSG00000054392	1e-06
ENSG00000079246	1e-06
ENSG00000163803	1e-06
ENSG00000084676	1e-06
ENSG00000115750	1e-06
ENSG00000144596	1e-06
ENSG00000082701	1e-06
ENSG00000114346	1e-06
ENSG00000206538	1e-06
ENSG00000047365	1e-06
ENSG00000168772	1e-06
ENSG00000174125	1e-06
ENSG00000164109	1e-06
ENSG00000164362	1e-06
ENSG00000170606	1e-06
ENSG00000169067	1e-06
ENSG00000231925	1e-06
ENSG00000146376	1e-06
ENSG00000091831	1e-06
ENSG00000083123	1e-06
ENSG00000204632	1e-06
ENSG00000255587	1e-06
ENSG00000146592	1e-06
ENSG00000257923	1e-06
ENSG00000171316	1e-06
ENSG00000215262	1e-06
ENSG00000172748	1e-06
ENSG00000164935	1e-06
ENSG00000147889	1e-06
ENSG00000198876	1e-06
ENSG00000138835	1e-06
ENSG00000119522	1e-06
ENSG00000165029	1e-06
ENSG00000175029	1e-06
ENSG00000170312	1e-06
ENSG00000136770	1e-06
ENSG00000198873	1e-06
ENSG00000162344	1e-06
ENSG00000110723	1e-06
ENSG00000170962	1e-06
ENSG00000177595	1e-06
ENSG00000173156	1e-06
ENSG00000087448	1e-06
ENSG00000123104	1e-06
ENSG00000172602	1e-06
ENSG00000186081	1e-06
ENSG00000273079	1e-06
ENSG00000204899	1e-06
ENSG00000133105	1e-06
ENSG00000102699	1e-06
ENSG00000122025	1e-06
ENSG00000072121	1e-06
ENSG00000182185	1e-06
ENSG00000165934	1e-06
ENSG00000151332	1e-06
ENSG00000100784	1e-06
ENSG00000119715	1e-06
ENSG00000137821	1e-06
ENSG00000140575	1e-06
ENSG00000074803	1e-06
ENSG00000169783	1e-06
ENSG00000069667	1e-06
ENSG00000140464	1e-06
ENSG00000104043	1e-06
ENSG00000140718	1e-06
ENSG00000162104	1e-06
ENSG00000087258	1e-06
ENSG00000109089	1e-06
ENSG00000185624	1e-06
ENSG00000108468	1e-06
ENSG00000010244	1e-06
ENSG00000175387	1e-06
ENSG00000082397	1e-06
ENSG00000049759	1e-06
ENSG00000198795	1e-06
ENSG00000099331	1e-06
ENSG00000183668	1e-06
ENSG00000129933	1e-06
ENSG00000179218	1e-06
ENSG00000105379	1e-06
ENSG00000101452	1e-06
ENSG00000125991	1e-06
ENSG00000078804	1e-06
ENSG00000142166	1e-06
ENSG00000100354	1e-06
ENSG00000100351	1e-06
ENSG00000077942	1e-06
ENSG00000100401	1e-06
ENSG00000100206	1e-06
ENSG00000100219	1e-06
ENSG00000186575	1e-06
