AGBL4	rs140850326
MACF1	rs4233486
GPBP1L1	rs1707302
FAF1	rs140850326
CLCA4	rs17426269
RHOC	rs11552449
PHTF1	rs11552449
WDR3	rs7529522
NOTCH2	rs11249433
NBPF9	rs12405132
PDZK1	rs12405132
OTUD7B	rs12048493
GBAP1	rs4971059
USH2A	rs11117758
ESRRG	rs11117758
CLSTN1	rs616488
CTNNBIP1	rs616488
UBE4B	rs616488
KIF1B	rs616488
PEX14	rs616488
CASZ1	rs616488
C1orf127	rs616488
EXOSC10	rs616488
MTOR	rs616488
PADI1	rs2992756
ARHGEF10L	rs2992756
ACTL8	rs2992756
IGSF21	rs2992756
PAX7	rs2992756
IFFO2	rs2992756
UBR4	rs2992756
BMP8A	rs4233486
BMP8B	rs4233486
RLF	rs4233486
NFYC-AS1	rs4233486
KCNQ4	rs4233486
SCMH1	rs4233486
KIF2C	rs1707302
EIF2B3	rs1707302
ZSWIM5	rs1707302
TESK2	rs1707302
MAST2	rs1707302
PIK3R3	rs1707302
LOC110117498-PIK3R3	rs1707302
POMGNT1	rs1707302
MKNK1	rs1707302
ELAVL4	rs140850326
CLCA2	rs17426269
CLCA4-AS1	rs17426269
HS2ST1	rs17426269
LINC02801	rs17426269
CTTNBP2NL	rs11552449
ST7L	rs11552449
LINC01356	rs11552449
LRIG2	rs11552449
MAGI3	rs11552449
AP4B1-AS1	rs11552449
BCL2L15	rs11552449
SYT6	rs11552449
ATP1A1	rs7529522
IGSF3	rs7529522
CD2	rs7529522
CD101	rs7529522
LOC101929099	rs7529522
VTCN1	rs7529522
MAN1A2	rs7529522
SPAG17	rs7529522
FAM72B	rs11249433
SRGAP2-AS1	rs11249433
SRGAP2C	rs11249433
PDE4DIP	rs12405132
NOTCH2NLA	rs12405132
NBPF10	rs12405132
LIX1L	rs12405132
RNF115	rs12405132
CHD1L	rs12405132
FMO5	rs12405132
PPIAL4C	rs12048493
VPS45	rs12048493
RPRD2	rs12048493
TARS2	rs12048493
ENSA	rs12048493
CTSS	rs12048493
CTXND2	rs12048493
IL6R	rs4971059
KCNN3	rs4971059
PBXIP1	rs4971059
EFNA3	rs4971059
ASH1L	rs4971059
MSTO1	rs4971059
SYT11	rs4971059
LMNA	rs4971059
PPFIA4	rs4951011
ATP2B4	rs4951011
ZC3H11A	rs4951011
SOX13	rs4951011
PLEKHA6	rs4951011
LRRN2	rs4951011
GPATCH2	rs11117758
SPATA17	rs11117758
SLC25A33	rs616488
TMEM201	rs616488
PIK3CD	rs616488
PIK3CD-AS1	rs616488
PIK3CD-AS2	rs616488
LZIC	rs616488
NMNAT1	rs616488
TMEM274P	rs616488
MIR5697	rs616488
RBP7	rs616488
PGD	rs616488
CENPS	rs616488
CENPS-CORT	rs616488
CORT	rs616488
DFFA	rs616488
TARDBP	rs616488
MASP2	rs616488
SRM	rs616488
EXOSC10-AS1	rs616488
MTOR-AS1	rs616488
ANGPTL7	rs616488
UBIAD1	rs616488
LINC02783	rs2992756
PADI3	rs2992756
MIR3972	rs2992756
PADI4	rs2992756
PADI6	rs2992756
RCC2	rs2992756
LINC01654	rs2992756
KLHDC7A	rs2992756
TAS1R2	rs2992756
ALDH4A1	rs2992756
MIR4695	rs2992756
MIR1290	rs2992756
OXCT2P1	rs4233486
PPIEL	rs4233486
PABPC4	rs4233486
PABPC4-AS1	rs4233486
SNORA55	rs4233486
HEYL	rs4233486
