PNPO	rs225132
VPS33B-DT	rs225132
C1D	rs225132
PILRA	rs225132
PDZD2	rs225132
TNFSF10	rs225132
TM7SF2	rs225132
LINC00624	rs225132
IER3-AS1	rs225132
MFSD2A	rs225132
TBC1D22B	rs225132
RIOK1	rs225132
MIEF2	rs1924553
MIR4291	rs1924553
LINC01019	rs1924553
SGTA	rs1924553
EEF1G	rs1924553
IBSP	rs1924553
TNFSF15	rs1924553
OR4B1	rs1924553
TBC1D10A	rs1924553
RIMS2	rs1924553
GCN1	rs1924553
LOC100129055	rs1924553
DNM3	rs1924553
LRFN4	rs1924553
GOLGA6A	rs1924553
MIR492	rs1924553
YOD1	rs1924553
C5orf38	rs1924553
ATP5MF	rs1924553
NUP214	rs1924553
RBM14	rs1924553
NRAV	rs1924553
SLC6A15	rs1924553
PPP3CC	rs1924553
CYB5D1	rs1924553
EMP2	rs1924553
LINC02868	rs1924553
ANKFN1	rs1924553
SNORD3D	rs1924553
CHMP2B	rs1924553
FAM71E2	rs1924553
SNORD114-15	rs1924553
GTF2E2	rs1924553
NDUFB3	rs1924553
CD82	rs1924553
LOC284009	rs1924553
MIR3148	rs1924553
MDGA1	rs140850326
MIR624	rs140850326
PCYT2	rs140850326
GINM1	rs140850326
MLX	rs12134245
HMCN1	rs12134245
LOC105377621	rs12134245
CPSF3	rs12134245
FAM238A	rs12134245
TEFM	rs12134245
LOC105371566	rs12134245
SCAMP4	rs12134245
C17orf49	rs12134245
COL3A1	rs12134245
LINC01239	rs12134245
LINC00112	rs12134245
CLK2	rs612683
HAS2-AS1	rs612683
NRIP3	rs612683
FAM120A	rs612683
KCNMB2	rs612683
ENO1	rs612683
ANKRD62	rs612683
OR10G6	rs612683
LRRC28	rs612683
FBXO8	rs612683
MIR31	rs612683
GLDC	rs612683
TTC38	rs612683
TRIM4	rs612683
IMPG2	rs612683
POTED	rs612683
GPR27	rs612683
DLEU1-AS1	rs612683
PITPNA-AS1	rs612683
H4C13	rs612683
RAD50	rs612683
RHBG	rs612683
PEAK3	rs707475
CFAP97D1	rs707475
GPHN	rs707475
ERVW-1	rs707475
LINC02310	rs707475
FKBP1B	rs4233486
