CPVL	rs225132
SNX31	rs225132
H2BC14	rs225132
GNRH1	rs225132
C9orf78	rs225132
LOC100507071	rs225132
SLC37A3	rs225132
ANXA4	rs225132
ABI3	rs225132
OR13C3	rs225132
RELB	rs225132
LINC01843	rs225132
CCR2	rs1924553
WWOX	rs1924553
EFCAB6	rs1924553
LINC02255	rs1924553
SNW1	rs1924553
LINC01184	rs1924553
SLC25A36	rs1924553
ONECUT3	rs1924553
TGFA	rs1924553
TBC1D10A	rs1924553
UBE2U	rs1924553
LINC02656	rs1924553
LOC101927179	rs1924553
MIR492	rs1924553
LOC105378146	rs1924553
TMEM238	rs1924553
ADAM3B	rs1924553
SNORD114-27	rs1924553
MIR3118-1	rs1924553
RETREG1	rs1924553
WNT9B	rs1924553
SHISA7	rs1924553
HEATR3	rs1924553
HCG11	rs1924553
DLGAP2	rs1924553
DOT1L	rs1924553
NSF	rs1924553
VAMP2	rs1924553
SERPINB5	rs1924553
CTAGE8	rs1924553
TUBAL3	rs1924553
LRWD1	rs1924553
RPL26	rs1924553
CAVIN4	rs1924553
INS	rs1924553
PRRC2B	rs1924553
MIR3156-3	rs1924553
DNMBP	rs140850326
NASP	rs140850326
MIR4471	rs140850326
LINC02224	rs140850326
ADAM22	rs12134245
FKBP9P1	rs12134245
LMNA	rs12134245
LOC105371925	rs12134245
TMEM70	rs12134245
TMEM274P	rs12134245
DDX58	rs12134245
COPS4	rs12134245
SNORD83B	rs12134245
ZNF396	rs12134245
MSGN1	rs12134245
LINC02681	rs12134245
LINC00637	rs612683
ADRA2A	rs612683
B3GNT3	rs612683
CTNNBL1	rs612683
MGRN1	rs612683
CDH19	rs612683
CELSR2	rs612683
PTK7	rs612683
CROT	rs612683
EFNB2	rs612683
NT5C1A	rs612683
VASH1	rs612683
CT66	rs612683
AQP10	rs612683
CDC45	rs612683
DRD5P2	rs612683
C7orf31	rs612683
PINLYP	rs612683
SCARNA27	rs612683
TERT	rs612683
VAV3-AS1	rs612683
OR5V1	rs612683
TMEM106B	rs707475
MAFF	rs707475
H2AC11	rs707475
BMI1	rs707475
SNORD114-11	rs707475
MRPL43	rs4233486
LINC00671	rs4233486
MOB3A	rs4233486
CSNK1A1	rs4233486
NR5A1	rs4233486
AIRN	rs4233486
PHLDA2	rs4233486
LINC02709	rs4233486
