PRUNE1	rs17599629
CLCA4	rs56391074
OTUD7B	rs17599629
TPM3	rs34579442
GBAP1	rs1218582
CLSTN1	rs636291
CTNNBIP1	rs636291
UBE4B	rs636291
KIF1B	rs636291
PEX14	rs636291
CASZ1	rs636291
C1orf127	rs636291
EXOSC10	rs636291
MTOR	rs636291
CLCA2	rs56391074
CLCA4-AS1	rs56391074
HS2ST1	rs56391074
LINC02801	rs56391074
VPS45	rs17599629
RPRD2	rs17599629
TARS2	rs17599629
ENSA	rs17599629
CTSS	rs17599629
CTXND2	rs17599629
ZNF687	rs17599629
POGZ	rs17599629
TUFT1	rs17599629
SNX27	rs17599629
CHTOP	rs34579442
GATAD2B	rs34579442
NUP210L	rs34579442
IL6R	rs1218582
KCNN3	rs1218582
PBXIP1	rs1218582
EFNA3	rs1218582
ASH1L	rs1218582
MSTO1	rs1218582
SYT11	rs1218582
ATP2B4	rs4245739
ZC3H11A	rs4245739
SOX13	rs4245739
PLEKHA6	rs4245739
LRRN2	rs4245739
NFASC	rs4245739
DSTYK	rs4245739
LEMD1	rs4245739
SLC25A33	rs636291
TMEM201	rs636291
PIK3CD	rs636291
PIK3CD-AS1	rs636291
PIK3CD-AS2	rs636291
LZIC	rs636291
NMNAT1	rs636291
TMEM274P	rs636291
MIR5697	rs636291
RBP7	rs636291
PGD	rs636291
CENPS	rs636291
CENPS-CORT	rs636291
CORT	rs636291
DFFA	rs636291
TARDBP	rs636291
MASP2	rs636291
SRM	rs636291
EXOSC10-AS1	rs636291
MTOR-AS1	rs636291
ANGPTL7	rs636291
UBIAD1	rs636291
ODF2L	rs56391074
MIR7856	rs56391074
CLCA1	rs56391074
CLCA3P	rs56391074
SH3GLB1	rs56391074
SELENOF	rs56391074
LINC01140	rs56391074
LMO4	rs56391074
LINC01364	rs56391074
H2BC18	rs17599629
FCGR1A	rs17599629
H3C13	rs17599629
H4C14	rs17599629
H3C14	rs17599629
H2AC18	rs17599629
H2BC20P	rs17599629
H2AC19	rs17599629
H3C15	rs17599629
H4C15	rs17599629
H2BC21	rs17599629
H2AC20	rs17599629
H2AC21	rs17599629
BOLA1	rs17599629
SV2A	rs17599629
SF3B4	rs17599629
MTMR11	rs17599629
PLEKHO1	rs17599629
LOC105371433	rs17599629
ANP32E	rs17599629
CA14	rs17599629
SNORD13C	rs17599629
APH1A	rs17599629
C1orf54	rs17599629
CIART	rs17599629
MRPS21	rs17599629
PRPF3	rs17599629
MIR6878	rs17599629
ECM1	rs17599629
FALEC	rs17599629
ADAMTSL4	rs17599629
MIR4257	rs17599629
ADAMTSL4-AS1	rs17599629
MCL1	rs17599629
GOLPH3L	rs17599629
HORMAD1	rs17599629
CTSK	rs17599629
ARNT	rs17599629
SETDB1	rs17599629
CERS2	rs17599629
ANXA9	rs17599629
MINDY1	rs17599629
BNIPL	rs17599629
C1orf56	rs17599629
CDC42SE1	rs17599629
MLLT11	rs17599629
GABPB2	rs17599629
SEMA6C	rs17599629
TNFAIP8L2	rs17599629
TNFAIP8L2-SCNM1	rs17599629
LYSMD1	rs17599629
SCNM1	rs17599629
TMOD4	rs17599629
VPS72	rs17599629
PIP5K1A	rs17599629
PSMD4	rs17599629
ZNF687-AS1	rs17599629
PI4KB	rs17599629
RFX5	rs17599629
GBAT2	rs17599629
SELENBP1	rs17599629
PSMB4	rs17599629
CGN	rs17599629
MIR554	rs17599629
CELF3	rs17599629
