TCEANC2	rs12144319
USP24	rs12144319
RGSL1	rs6678517
SMG7	rs6678517
GRIK3	rs4360494
SNIP1	rs4360494
YRDC	rs4360494
INPP5B	rs4360494
LRP8	rs12144319
GLIS1	rs12144319
NDC1	rs12144319
HSPB11	rs12144319
CYB5RL	rs12144319
SSBP3	rs12144319
ACOT11	rs12144319
MROH7-TTC4	rs12144319
LINC01344	rs6678517
DHX9	rs6678517
LAMC1	rs6678517
LAMC1-AS1	rs6678517
NMNAT2	rs6678517
RGL1	rs6678517
TSEN15	rs6678517
MTARC1	rs17011141
DUSP10	rs17011141
MIA3	rs17011141
MIR4255	rs4360494
LINC01137	rs4360494
ZC3H12A	rs4360494
MIR6732	rs4360494
MEAF6	rs4360494
MIR5581	rs4360494
DNALI1	rs4360494
GNL2	rs4360494
RSPO1	rs4360494
C1orf109	rs4360494
CDCA8	rs4360494
EPHA10	rs4360494
MANEAL	rs4360494
C1orf122	rs4360494
MTF1	rs4360494
SF3A3	rs4360494
FHL3	rs4360494
UTP11	rs4360494
POU3F1	rs4360494
MIR3659	rs4360494
LINC01343	rs4360494
LINC01685	rs4360494
LINC01771	rs12144319
SLC25A3P1	rs12144319
DMRTB1	rs12144319
YIPF1	rs12144319
DIO1	rs12144319
LRRC42	rs12144319
LDLRAD1	rs12144319
TMEM59	rs12144319
MIR4781	rs12144319
CDCP2	rs12144319
MRPL37	rs12144319
SSBP3-AS1	rs12144319
FAM151A	rs12144319
MROH7	rs12144319
TTC4	rs12144319
PARS2	rs12144319
TTC22	rs12144319
LEXM	rs12144319
DHCR24	rs12144319
TMEM61	rs12144319
BSND	rs12144319
PCSK9	rs12144319
LOC100507634	rs12144319
MIR4422HG	rs12144319
MIR4422	rs12144319
GLUL	rs6678517
TEDDM1	rs6678517
LINC00272	rs6678517
RNASEL	rs6678517
RGS16	rs6678517
LINC01686	rs6678517
RGS8	rs6678517
LINC01688	rs6678517
NPL	rs6678517
LOC647070	rs6678517
SHCBP1L	rs6678517
LAMC2	rs6678517
SMG7-AS1	rs6678517
NCF2	rs6678517
ARPC5	rs6678517
APOBEC4	rs6678517
COLGALT2	rs6678517
MTARC2	rs17011141
RNU6ATAC35P	rs17011141
LINC01352	rs17011141
HLX-AS1	rs17011141
HLX	rs17011141
LINC02817	rs17011141
LINC01655	rs17011141
LINC02257	rs17011141
LINC02474	rs17011141
HHIPL2	rs17011141
TAF1A	rs17011141
TAF1A-AS1	rs17011141
AIDA	rs17011141
BROX	rs17011141
FAM177B	rs17011141
PKP4	rs448513
LINC01923	rs983402
PNKD	rs3731861
TMBIM1	rs3731861
ACVR1C	rs448513
ACVR1	rs448513
UPP2	rs448513
CCDC148	rs448513
TANC1	rs448513
PGAP1	rs11884596
ANKRD44	rs11884596
RFTN2	rs11884596
PLCL1	rs11884596
SMARCAL1	rs3731861
DIRC3	rs3731861
TNS1	rs3731861
USP37	rs3731861
GALNT5	rs448513
ERMN	rs448513
FAM133DP	rs448513
CYTIP	rs448513
CCDC148-AS1	rs448513
PKP4-AS1	rs448513
DAPL1	rs448513
MIR6888	rs448513
WDSUB1	rs448513
ANKRD44-AS1	rs11884596
ANKRD44-IT1	rs11884596
SF3B1	rs11884596
COQ10B	rs11884596
HSPD1	rs11884596
SNORA105B	rs11884596
HSPE1	rs11884596
HSPE1-MOB4	rs11884596
MOB4	rs11884596
MARS2	rs11884596
BOLL	rs11884596
RPL37A	rs3731861
LINC01280	rs3731861
IGFBP2	rs3731861
IGFBP5	rs3731861
TNP1	rs3731861
LOC105373876	rs3731861
LINC01921	rs3731861
DIRC3-AS1	rs3731861
SNORA115	rs3731861
MIR6809	rs3731861
LOC105373878	rs3731861
RUFY4	rs3731861
CXCR2P1	rs3731861
CXCR2	rs3731861
CXCR1	rs3731861
ARPC2	rs3731861
GPBAR1	rs3731861
AAMP	rs3731861
MIR6513	rs3731861
CATIP-AS2	rs3731861
MIR6810	rs3731861
CATIP	rs3731861
CATIP-AS1	rs3731861
SLC11A1	rs3731861
