NECAP2	rs10803412
PRUNE1	rs607518
RNF220	rs544780844
GPBP1L1	rs544780844
CLCA4	rs56391074
OTUD7B	rs1811698
TPM3	rs10127983
GBAP1	rs147847496
SMG5	rs184104770
SOAT1	rs507603
ACBD6	rs507603
RGSL1	rs34295433
SMG7	rs34295433
SRGAP2	rs708723
CLSTN1	rs2847344
CTNNBIP1	rs2847344
UBE4B	rs2847344
KIF1B	rs2847344
PEX14	rs2847344
CASZ1	rs2847344
C1orf127	rs2847344
EXOSC10	rs2847344
MTOR	rs2847344
KAZN	rs10803412
TMEM51-AS1	rs10803412
FHAD1	rs10803412
DNAJC16	rs10803412
DDI2	rs10803412
SPEN	rs10803412
FBXO42	rs10803412
NBPF1	rs10803412
ESPNP	rs10803412
ERI3	rs544780844
KIF2C	rs544780844
EIF2B3	rs544780844
ZSWIM5	rs544780844
TESK2	rs544780844
MAST2	rs544780844
PIK3R3	rs544780844
LOC110117498-PIK3R3	rs544780844
POMGNT1	rs544780844
CLCA2	rs56391074
CLCA4-AS1	rs56391074
HS2ST1	rs56391074
LINC02801	rs56391074
VPS45	rs1811698
RPRD2	rs1811698
TARS2	rs1811698
ENSA	rs1811698
CTSS	rs1811698
CTXND2	rs1811698
ZNF687	rs607518
POGZ	rs607518
TUFT1	rs607518
SNX27	rs607518
RORC	rs607518
CHTOP	rs10127983
GATAD2B	rs10127983
NUP210L	rs10127983
IL6R	rs10127983
KCNN3	rs56103503
PBXIP1	rs56103503
EFNA3	rs56103503
ASH1L	rs147847496
MSTO1	rs184104770
SYT11	rs184104770
LMNA	rs184104770
IQGAP3	rs80237341
PRCC	rs80237341
LRRC71	rs80237341
FCRL4	rs80237341
CD5L	rs80237341
NOS1AP	rs6660538
DDR2	rs6660538
RGS5	rs6660538
NUF2	rs6660538
FMO9P	rs4075646
MAEL	rs4075646
POU2F1	rs4075646
RCSD1	rs4075646
MPC2	rs4075646
DCAF6	rs4075646
TIPRL	rs4075646
FAM20B	rs507603
ABL2	rs507603
AXDND1	rs507603
TDRD5	rs507603
FAM163A	rs507603
TOR1AIP2	rs507603
CEP350	rs507603
LHX4	rs507603
XPR1	rs507603
LINC01344	rs34295433
DHX9	rs34295433
LAMC1	rs34295433
LAMC1-AS1	rs34295433
NMNAT2	rs34295433
RGL1	rs34295433
TSEN15	rs34295433
ATP2B4	rs138638958
ZC3H11A	rs138638958
SOX13	rs138638958
PLEKHA6	rs138638958
LRRN2	rs4245739
NFASC	rs4245739
DSTYK	rs4245739
LEMD1	rs708723
RASSF5	rs708723
SLC25A33	rs2847344
TMEM201	rs2847344
PIK3CD	rs2847344
PIK3CD-AS1	rs2847344
PIK3CD-AS2	rs2847344
LZIC	rs2847344
NMNAT1	rs2847344
