AGBL4	rs1278519
FAF1	rs1278519
FGGY	rs334729
NFIA	rs334729
NTNG1	rs4915076
ELAVL4	rs1278519
HOOK1	rs334729
LINC01748	rs334729
LOC101926964	rs334729
VAV3	rs17020149
VAV3-AS1	rs17020149
GPATCH2	rs6697759
SPATA17	rs6697759
RRP15	rs6697759
LYPLAL1-DT	rs6697759
PCNX2	rs4649295
SLC35F3	rs4649295
AGBL4-AS1	rs1278519
AGBL4-IT1	rs1278519
DMRTA2	rs1278519
MIR4711	rs334729
LOC101926944	rs334729
CYP2J2	rs334729
C1orf87	rs334729
NFIA-AS2	rs334729
NFIA-AS1	rs334729
MGC34796	rs334729
LINC01661	rs4915076
PRMT6	rs4915076
MIR7852	rs17020149
SLC25A24	rs17020149
NBPF4	rs17020149
SPATA17-AS1	rs6697759
LINC00210	rs6697759
LINC01653	rs6697759
TGFB2-AS1	rs6697759
TGFB2	rs6697759
TGFB2-OT1	rs6697759
LINC02869	rs6697759
LINC01710	rs6697759
LYPLAL1	rs6697759
SIPA1L2	rs12129938
LINC01745	rs12129938
LINC01744	rs12129938
MAP10	rs12129938
NTPCR	rs12129938
MAP3K21	rs4649295
KCNK1	rs4649295
MIR4427	rs4649295
XRCC5	rs772695095
LINC00607	rs772695095
PECR	rs772695095
MARCHF4	rs772695095
SMARCAL1	rs772695095
DIRC3	rs966423
LINC01614	rs772695095
MREG	rs772695095
TMEM169	rs772695095
LINC01963	rs772695095
RPL37A	rs772695095
LINC01280	rs966423
IGFBP2	rs966423
IGFBP5	rs966423
TNP1	rs966423
LOC105373876	rs966423
LINC01921	rs966423
DIRC3-AS1	rs966423
FHIT	rs9858271
MECOM	rs6793295
PHC3	rs6793295
TNIK	rs6793295
FAM107A	rs9858271
C3orf67	rs9858271
C3orf67-AS1	rs9858271
LOC339902	rs9858271
PRKCI	rs6793295
SLC7A14	rs6793295
SLC7A14-AS1	rs6793295
FAM3D-AS1	rs9858271
FAM3D	rs9858271
MECOM-AS1	rs6793295
TERC	rs6793295
ACTRT3	rs6793295
MYNN	rs6793295
LRRC34	rs6793295
LRRIQ4	rs6793295
LRRC31	rs6793295
SAMD7	rs6793295
LOC100128164	rs6793295
SEC62	rs6793295
GPR160	rs6793295
SKIL	rs6793295
CLDN11	rs6793295
MIR6828	rs6793295
RPL22L1	rs6793295
EIF5A2	rs6793295
SLC2A2	rs6793295
WFS1	rs11947482
SORCS2	rs11947482
KIT	rs114692817
CDKL2	rs1874564
SHROOM3	rs1874564
ALPK1	rs76032629
ANK2	rs76032629
DCHS2	rs555678255
TENM3	rs7659026
EVC2	rs11947482
EVC	rs11947482
JAKMIP1	rs11947482
PPP2R2C	rs11947482
KIAA0232	rs11947482
TBC1D14	rs11947482
KDR	rs114692817
SRD5A3	rs114692817
CLOCK	rs114692817
NMU	rs114692817
EXOC1	rs114692817
CEP135	rs114692817
CRACD	rs114692817
PPAT	rs114692817
THEGL	rs114692817
HOPX	rs114692817
PARM1	rs1874564
LINC02483	rs1874564
RCHY1	rs1874564
USO1	rs1874564
PPEF2	rs1874564
ART3	rs1874564
FAM47E	rs1874564
FAM47E-STBD1	rs1874564
FAM241A	rs76032629
ZGRF1	rs76032629
RBM46	rs555678255
GUCY1A1	rs555678255
ASIC5	rs555678255
WWC2	rs7659026
WWC2-AS1	rs7659026
LOC389247	rs7659026
STOX2	rs7659026
CRMP1	rs11947482
MIR378D1	rs11947482
C4orf50	rs11947482
LINC02495	rs11947482
MAN2B2	rs11947482
MRFAP1	rs11947482
LINC02482	rs11947482
LOC93622	rs11947482
LINC002481	rs11947482
S100P	rs11947482
MRFAP1L1	rs11947482
BLOC1S4	rs11947482
LOC100129931	rs11947482
CCDC96	rs11947482
TADA2B	rs11947482
GRPEL1	rs11947482
LINC02447	rs11947482
MIR4798	rs11947482
PSAPL1	rs11947482
MIR4274	rs11947482
SRD5A3-AS1	rs114692817
TMEM165	rs114692817
PDCL2	rs114692817
EXOC1L	rs114692817
AASDH	rs114692817
PAICS	rs114692817
SRP72	rs114692817
ARL9	rs114692817
LINC02562	rs1874564
THAP6	rs1874564
ODAPH	rs1874564
G3BP2	rs1874564
NAAA	rs1874564
SDAD1	rs1874564
LOC101928809	rs1874564
CXCL9	rs1874564
CXCL10	rs1874564
CXCL11	rs1874564
NUP54	rs1874564
SCARB2	rs1874564
STBD1	rs1874564
CCDC158	rs1874564
MIR4450	rs1874564
MIR548AH	rs1874564
SOWAHB	rs1874564
SEPTIN11	rs1874564
MIR297	rs76032629
AP1AR	rs76032629
TIFA	rs76032629
NEUROG2	rs76032629
NEUROG2-AS1	rs76032629
LARP7	rs76032629
MIR302CHG	rs76032629
MIR367	rs76032629
MIR302D	rs76032629
MIR302A	rs76032629
MIR302C	rs76032629
MIR302B	rs76032629
PLRG1	rs555678255
FGB	rs555678255
FGA	rs555678255
FGG	rs555678255
LRAT	rs555678255
NPY2R	rs555678255
MAP9	rs555678255
LOC102724776	rs555678255
GUCY1B1	rs555678255
TDO2	rs555678255
CTSO	rs555678255
TENM3-AS1	rs7659026
MIR1305	rs7659026
DCTD	rs7659026
FAM92A1P2	rs7659026
WWC2-AS2	rs7659026
CLDN22	rs7659026
CLDN24	rs7659026
CDKN2AIP	rs7659026
ING2	rs7659026
RWDD4	rs7659026
TRAPPC11	rs7659026
NREP	rs27982
SRP19	rs73227498
AHRR	rs10069690
SLC9A3	rs10069690
CEP72	rs10069690
TRIP13	rs10069690
SLC6A3	rs7726159
SDHAP3	rs7726159
NREP-AS1	rs27982
EPB41L4A	rs27982
APC	rs73227498
DCP2	rs73227498
MCC	rs73227498
YTHDC2	rs73227498
PDCD6	rs10069690
EXOC3-AS1	rs10069690
EXOC3	rs10069690
PP7080	rs10069690
SLC9A3-AS1	rs10069690
MIR4456	rs10069690
LOC100996325	rs10069690
TPPP	rs10069690
ZDHHC11B	rs10069690
ZDHHC11	rs10069690
BRD9	rs10069690
LOC100506688	rs10069690
NKD2	rs10069690
SLC12A7	rs10069690
MIR4635	rs10069690
CTD-3080P12.3	rs10069690
SLC6A19	rs10069690
SLC6A18	rs10069690
TERT	rs7726159
MIR4457	rs7726159
CLPTM1L	rs7726159
LINC01511	rs7726159
LPCAT1	rs7726159
MIR6075	rs7726159
LOC728613	rs7726159
MIR4277	rs7726159
MRPL36	rs7726159
NDUFS6	rs7726159
LINC02116	rs7726159
IRX4	rs7726159
CTD-2194D22.4	rs7726159
EPB41L4A-AS1	rs27982
SNORA13	rs27982
LOC101927023	rs27982
EPB41L4A-DT	rs27982
LINC02200	rs27982
LOC102467216	rs27982
REEP5	rs73227498
TSSK1B	rs73227498
VTA1	rs9399398
ADGRG6	rs9399398
LOC153910	rs9399398
HIVEP2	rs9399398
NMBR	rs9399398
GJE1	rs9399398
LINC01277	rs9399398
KMT2C	rs2727572
ABCB8	rs2727572
GBX1	rs2727572
CRYGN	rs2727572
PRKAG2	rs2727572
GALNT11	rs2727572
KCNH2	rs2727572
NOS3	rs2727572
ATG9B	rs2727572
ASIC3	rs2727572
CDK5	rs2727572
SLC4A2	rs2727572
FASTK	rs2727572
TMUB1	rs2727572
AGAP3	rs2727572
ASB10	rs2727572
IQCA1L	rs2727572
H2BE1	rs2727572
LOC114483834	rs2727572
ABCF2	rs2727572
CHPF2	rs2727572
MIR671	rs2727572
SMARCD3	rs2727572
NUB1	rs2727572
WDR86	rs2727572
WDR86-AS1	rs2727572
MIR3907	rs2727572
RHEB	rs2727572
LOC644090	rs2727572
PRKAG2-AS1	rs2727572
GALNTL5	rs2727572
FABP5P3	rs2727572
LINC01003	rs2727572
XRCC2	rs2727572
ACTR3B	rs2727572
SGCZ	rs56864313
NRG1	rs2466074
ASAP1	rs3857927
KCNQ3	rs3857927
TUSC3	rs56864313
MSR1	rs56864313
NRG1-IT1	rs17716295
FUT10	rs2466074
RNF122	rs2466074
ADCY8	rs3857927
OC90	rs3857927
MIR383	rs56864313
NRG1-IT3	rs17716295
MAK16	rs2466074
TTI2	rs2466074
SNORD13	rs2466074
DUSP26	rs2466074
EFR3A	rs3857927
HHLA1	rs3857927
AOPEP	rs10122541
PTPDC1	rs7030280
LINC02603	rs7030280
FBP1	rs7030280
FANCC	rs10122541
ERCC6L2	rs4743149
LOC158435	rs4743149
MIRLET7A1	rs7030280
MIRLET7F1	rs7030280
MIRLET7D	rs7030280
ZNF169	rs7030280
NUTM2F	rs7030280
LOC100132077	rs7030280
MFSD14B	rs7030280
PCAT7	rs7030280
FBP2	rs7030280
MIR2278	rs7030280
LOC101928119	rs7030280
MIR6081	rs13295081
MIR23B	rs10122541
MIR27B	rs10122541
MIR3074	rs10122541
MIR24-1	rs10122541
PTCH1	rs4743149
LOC100507346	rs4743149
LINC00476	rs4743149
LINC00092	rs4743149
LOC158434	rs4743149
ARMH3	rs7902587
NT5C2	rs4244255
HK1	rs72806259
TACR2	rs72806259
COL13A1	rs72806259
MACROH2A2	rs72806259
LRRC20	rs72806259
ADAMTS14	rs72806259
SGPL1	rs72806259
UNC5B	rs72806259
LINC02681	rs7902587
BTRC	rs7902587
FBXW4	rs7902587
OGA	rs7902587
GBF1	rs4244255
SUFU	rs4244255
ARL3	rs4244255
CYP17A1	rs4244255
CNNM2	rs4244255
TSPAN15	rs72806259
NEUROG3	rs72806259
FAM241B	rs72806259
AIFM2	rs72806259
TYSND1	rs72806259
SAR1A	rs72806259
PPA1	rs72806259
NPFFR1	rs72806259
EIF4EBP2	rs72806259
NODAL	rs72806259
PALD1	rs72806259
PRF1	rs72806259
TBATA	rs72806259
PCBD1	rs72806259
LINC02622	rs72806259
UNC5B-AS1	rs72806259
LINC01514	rs7902587
LBX1	rs7902587
LBX1-AS1	rs7902587
POLL	rs7902587
DPCD	rs7902587
MIR3158-2	rs7902587
MIR3158-1	rs7902587
FGF8	rs7902587
NPM3	rs7902587
KCNIP2-AS1	rs7902587
KCNIP2	rs7902587
HPS6	rs7902587
LDB1	rs7902587
PPRC1	rs7902587
NOLC1	rs7902587
ELOVL3	rs4244255
PITX3	rs4244255
NFKB2	rs4244255
PSD	rs4244255
FBXL15	rs4244255
CUEDC2	rs4244255
MIR146B	rs4244255
RPARP-AS1	rs4244255
C10orf95	rs4244255
MFSD13A	rs4244255
ACTR1A	rs4244255
TRIM8	rs4244255
SFXN2	rs4244255
WBP1L	rs4244255
BORCS7-ASMT	rs4244255
BORCS7	rs4244255
AS3MT	rs4244255
LOC107984265	rs4244255
NAV2	rs74518511
NELL1	rs74518511
PRMT3	rs74518511
NAV2-AS5	rs74518511
NAV2-AS4	rs74518511
MIR4486	rs74518511
LOC100126784	rs74518511
MIR4694	rs74518511
NAV2-AS2	rs74518511
DBX1	rs74518511
HTATIP2	rs74518511
SLC6A5	rs74518511
RASSF3	rs11175834
C12orf56	rs11175834
TBK1	rs11175834
GNS	rs11175834
TBC1D30	rs11175834
MSRB3	rs11175834
LOC100507065	rs11175834
RPSAP52	rs11175834
HMGA2	rs11175834
IRAK3	rs11175834
C12orf66	rs11175834
XPOT	rs11175834
MIR548Z	rs11175834
MIR548C	rs11175834
LINC02389	rs11175834
LINC02231	rs11175834
WIF1	rs11175834
LEMD3	rs11175834
LOC105369187	rs11175834
LINC02454	rs11175834
HMGA2-AS1	rs11175834
MIR6074	rs11175834
LINC02425	rs11175834
LLPH	rs11175834
LLPH-DT	rs11175834
TMBIM4	rs11175834
PRORP	rs368187
BAZ1A	rs368187
SRP54-AS1	rs368187
FAM177A1	rs368187
PSMA6	rs368187
RALGAPA1	rs116909374
BRMS1L	rs116909374
LINC00609	rs116909374
SFTA3	rs116909374
SLC25A21	rs116909374
SNX6	rs368187
CFL2	rs368187
LOC112268124	rs368187
IGBP1P1	rs368187
SRP54	rs368187
LOC101927178	rs368187
PPP2R3C	rs368187
NFKBIA	rs368187
INSM2	rs368187
SNORA101B	rs116909374
PTCSC3	rs116909374
MBIP	rs116909374
NKX2-1	rs116909374
NKX2-1-AS1	rs116909374
NKX2-8	rs116909374
PAX9	rs116909374
MEGF11	rs56062135
MAP2K1	rs56062135
LCTL	rs56062135
LINC01169	rs56062135
LINC02206	rs2289261
SMAD3	rs2289261
AAGAB	rs2289261
IQCH	rs2289261
IQCH-AS1	rs2289261
MAP2K5	rs2289261
NR2F2-AS1	rs77166399
LINC02254	rs77166399
LINC00923	rs77166399
RAB11A	rs56062135
MIR4311	rs56062135
DIS3L	rs56062135
TIPIN	rs56062135
SCARNA14	rs56062135
SNAPC5	rs56062135
MIR4512	rs56062135
RPL4	rs56062135
SNORD18C	rs56062135
SNORD18B	rs56062135
SNORD16	rs56062135
SNORD18A	rs56062135
ZWILCH	rs56062135
SMAD6	rs56062135
LOC102723493	rs2289261
C15orf61	rs2289261
SKOR1	rs2289261
LOC101929076	rs2289261
RNU6-1	rs2289261
NR2F2	rs77166399
MIR1469	rs77166399
SPATA8-AS1	rs77166399
SPATA8	rs77166399
LOC101927310	rs77166399
ARRDC4	rs77166399
LINC02251	rs77166399
LINC01582	rs77166399
ADCY7	rs117401978
WWOX	rs16950982
CDYL2	rs17767383
C16orf78	rs117401978
ZNF423	rs117401978
CNEP1R1	rs117401978
TENT4B	rs117401978
NKD1	rs117401978
LINC01229	rs17767383
LOC102724084	rs17767383
CBLN1	rs117401978
ADAM3B	rs117401978
HEATR3	rs117401978
