DBT	rs7534220
OR10J1	rs2808630
C1orf21	rs10911725
PRKCZ	rs117105675
PRDM16	rs117105675
LOC105378614	rs214346
CCDC30	rs113688544
PTPRF	rs113688544
GPBP1L1	rs1707302
ST6GALNAC3	rs71658797
PIGK	rs71658797
PKN2-AS1	rs78359677
LRRC8C	rs78359677
RHOC	rs5777156
PHTF1	rs5777156
TPM3	rs77710113
GBAP1	rs2075570
HHAT	rs11119608
USH2A	rs76358930
ESRRG	rs76358930
RGS7	rs11810103
SKI	rs117105675
TNFRSF14	rs117105675
TTC34	rs117105675
MEGF6	rs9786961
CCDC27	rs9786961
DFFB	rs9786961
IGSF21	rs214346
PAX7	rs214346
IFFO2	rs214346
UBR4	rs214346
CAPZB	rs214346
TMCO4	rs214346
RLF	rs3754287
NFYC-AS1	rs3754287
KCNQ4	rs3754287
SCMH1	rs3754287
HIVEP3	rs3754287
FOXJ3	rs113688544
RIMKLA	rs113688544
TMEM269	rs113688544
CFAP57	rs113688544
TIE1	rs113688544
SZT2	rs113688544
KDM4A-AS1	rs113688544
ST3GAL3	rs113688544
IPO13	rs113688544
KIF2C	rs1707302
EIF2B3	rs1707302
ZSWIM5	rs1707302
TESK2	rs1707302
MAST2	rs1707302
PIK3R3	rs1707302
LOC110117498-PIK3R3	rs1707302
POMGNT1	rs1707302
MKNK1	rs1707302
ST6GALNAC5	rs71658797
AK5	rs17382996
ZZZ3	rs17382996
MIGA1	rs6700362
NEXN	rs6700362
GIPC2	rs6700362
MGC27382	rs34443463
ADGRL4	rs34443463
LINC01362	rs2911600
LINC01725	rs2911600
LOC101927560	rs2911600
TTLL7	rs2911600
PRKACB	rs2911600
SAMD13	rs2911600
LINC01461	rs2911600
LPAR3	rs2911600
MCOLN2	rs2911600
WDR63	rs2911600
PKN2	rs78359677
KYAT3	rs78359677
GBP1	rs78359677
GBP4	rs78359677
LRRC8B	rs78359677
LRRC8D	rs78359677
LOC100129620	rs7534220
PLPPR4	rs7534220
PALMD	rs7534220
MFSD14A	rs7534220
CDC14A	rs7534220
VCAM1	rs7534220
KCND3	rs5777156
CTTNBP2NL	rs5777156
ST7L	rs5777156
LINC01356	rs5777156
LRIG2	rs5777156
MAGI3	rs5777156
AP4B1-AS1	rs5777156
GATAD2B	rs77710113
NUP210L	rs77710113
IL6R	rs77710113
KCNN3	rs77710113
PBXIP1	rs77710113
EFNA3	rs2075570
ASH1L	rs2075570
MSTO1	rs2075570
SYT11	rs2075570
LMNA	rs2075570
IFI16	rs2808630
FCRL6	rs2808630
IGSF9	rs2808630
KCNJ10	rs2369473
CASQ1	rs2369473
COPA	rs2369473
CD244	rs2369473
PFDN2	rs2369473
RCSD1	rs78663305
MPC2	rs78663305
DCAF6	rs78663305
TIPRL	rs78663305
DPT	rs78663305
LINC00970	rs78663305
ATP1B1	rs78663305
NME7	rs78663305
BLZF1	rs78663305
EDEM3	rs10911725
NIBAN1	rs10911725
SWT1	rs10911725
HMCN1	rs10911725
ODR4	rs10911725
CR1L	rs34763909
PLXNA2	rs34763909
HSD11B1-AS1	rs11119608
IRF6	rs11119608
SYT14	rs11119608
KCNH1	rs11119608
LPGAT1	rs10863899
INTS7	rs10863899
PPP2R5A	rs10863899
GPATCH2	rs76358930
SPATA17	rs76358930
RRP15	rs76358930
KMO	rs11810103
WDR64	rs11810103
PLD5	rs11810103
CEP170	rs144503462
SDCCAG8	rs144503462
AKT3	rs144503462
LOC105378591	rs117105675
PRKCZ-AS1	rs117105675
FAAP20	rs117105675
MORN1	rs117105675
LOC100129534	rs117105675
RER1	rs117105675
PEX10	rs117105675
PLCH2	rs117105675
PANK4	rs117105675
HES5	rs117105675
TNFRSF14-AS1	rs117105675
LOC100996583	rs117105675
PRXL2B	rs117105675
MMEL1	rs117105675
ACTRT2	rs117105675
PRDM16-DT	rs117105675
MIR4251	rs117105675
ARHGEF16	rs9786961
MIR551A	rs9786961
TPRG1L	rs9786961
WRAP73	rs9786961
TP73	rs9786961
TP73-AS1	rs9786961
SMIM1	rs9786961
LRRC47	rs9786961
CEP104	rs9786961
C1orf174	rs9786961
LINC01134	rs9786961
LINC01346	rs9786961
LINC01345	rs9786961
LINC01777	rs9786961
LINC01646	rs9786961
LINC01654	rs214346
KLHDC7A	rs214346
TAS1R2	rs214346
ALDH4A1	rs214346
MIR4695	rs214346
MIR1290	rs214346
EMC1-AS1	rs214346
EMC1	rs214346
MRTO4	rs214346
AKR7L	rs214346
AKR7A3	rs214346
LOC100506730	rs214346
AKR7A2	rs214346
SLC66A1	rs214346
MICOS10	rs214346
MICOS10-NBL1	rs214346
RPS14P3	rs214346
NBL1	rs214346
HTR6	rs214346
RNF186	rs214346
OTUD3	rs214346
PLA2G2E	rs214346
PLA2G2A	rs214346
CAP1	rs3754287
PPT1	rs3754287
TMCO2	rs3754287
ZMPSTE24	rs3754287
COL9A2	rs3754287
SMAP2	rs3754287
ZFP69B	rs3754287
ZFP69	rs3754287
EXO5	rs3754287
ZNF684	rs3754287
RIMS3	rs3754287
NFYC	rs3754287
MIR30E	rs3754287
MIR30C1	rs3754287
CITED4	rs3754287
