GPBP1L1	rs1707302
GNAI3	rs17024629
GBAP1	rs2075570
PPP1R12B	rs17489300
HHAT	rs11119608
USH2A	rs67931591
RGS7	rs72755295
CLSTN1	rs10864459
CTNNBIP1	rs10864459
UBE4B	rs10864459
KIF1B	rs10864459
PEX14	rs10864459
CASZ1	rs10864459
C1orf127	rs10864459
EXOSC10	rs10864459
MTOR	rs10864459
RLF	rs79724016
NFYC-AS1	rs79724016
KCNQ4	rs79724016
SCMH1	rs79724016
HIVEP3	rs79724016
FOXJ3	rs79724016
KIF2C	rs1707302
EIF2B3	rs1707302
ZSWIM5	rs1707302
TESK2	rs1707302
MAST2	rs1707302
PIK3R3	rs1707302
LOC110117498-PIK3R3	rs1707302
POMGNT1	rs1707302
MKNK1	rs1707302
LINC01362	rs903263
LINC01725	rs903263
LOC101927560	rs903263
TTLL7	rs903263
PRKACB	rs903263
SAMD13	rs903263
LINC01461	rs903263
STXBP3	rs17024629
GPSM2	rs17024629
WDR47	rs17024629
KIAA1324	rs17024629
MYBPHL	rs17024629
GSTM1	rs17024629
IL6R	rs2075570
KCNN3	rs2075570
PBXIP1	rs2075570
EFNA3	rs2075570
ASH1L	rs2075570
MSTO1	rs2075570
SYT11	rs2075570
LMNA	rs2075570
CSRP1	rs17489300
NAV1	rs17489300
IPO9-AS1	rs17489300
IPO9	rs17489300
ELF3	rs17489300
ARL8A	rs17489300
LGR6	rs17489300
SYT2	rs17489300
KDM5B	rs17489300
PPFIA4	rs17489300
ATP2B4	rs4245739
ZC3H11A	rs4245739
SOX13	rs4245739
PLEKHA6	rs4245739
LRRN2	rs4245739
NFASC	rs4245739
DSTYK	rs4245739
LEMD1	rs4245739
HSD11B1-AS1	rs11119608
IRF6	rs11119608
SYT14	rs11119608
KCNH1	rs11119608
PROX1-AS1	rs67931591
PROX1	rs67931591
PTPN14	rs67931591
CENPF	rs67931591
KCNK2	rs67931591
KCTD3	rs67931591
KMO	rs72755295
WDR64	rs72755295
PLD5	rs72755295
SLC25A33	rs10864459
TMEM201	rs10864459
PIK3CD	rs10864459
PIK3CD-AS1	rs10864459
PIK3CD-AS2	rs10864459
LZIC	rs10864459
NMNAT1	rs10864459
TMEM274P	rs10864459
MIR5697	rs10864459
RBP7	rs10864459
PGD	rs10864459
CENPS	rs10864459
CENPS-CORT	rs10864459
CORT	rs10864459
DFFA	rs10864459
TARDBP	rs10864459
MASP2	rs10864459
SRM	rs10864459
EXOSC10-AS1	rs10864459
MTOR-AS1	rs10864459
ANGPTL7	rs10864459
UBIAD1	rs10864459
TMCO2	rs79724016
ZMPSTE24	rs79724016
COL9A2	rs79724016
SMAP2	rs79724016
ZFP69B	rs79724016
ZFP69	rs79724016
EXO5	rs79724016
ZNF684	rs79724016
RIMS3	rs79724016
NFYC	rs79724016
MIR30E	rs79724016
MIR30C1	rs79724016
CITED4	rs79724016
CTPS1	rs79724016
SLFNL1-AS1	rs79724016
SLFNL1	rs79724016
FOXO6	rs79724016
FOXO6-AS1	rs79724016
EDN2	rs79724016
GUCA2B	rs79724016
GUCA2A	rs79724016
TMEM53	rs1707302
SNORD145	rs1707302
ARMH1	rs1707302
RNU5F-1	rs1707302
RNU5D-1	rs1707302
SNORD160	rs1707302
RPS8	rs1707302
SNORD55	rs1707302
SNORD46	rs1707302
SNORD38A	rs1707302
SNORD38B	rs1707302
BEST4	rs1707302
PLK3	rs1707302
TCTEX1D4	rs1707302
BTBD19	rs1707302
PTCH2	rs1707302
HECTD3	rs1707302
UROD	rs1707302
LINC01144	rs1707302
HPDL	rs1707302
MUTYH	rs1707302
TOE1	rs1707302
CCDC163	rs1707302
MMACHC	rs1707302
PRDX1	rs1707302
AKR1A1	rs1707302
NASP	rs1707302
CCDC17	rs1707302
RPS15AP10	rs1707302
TMEM69	rs1707302
IPP	rs1707302
LOC101929626	rs1707302
TSPAN1	rs1707302
P3R3URF	rs1707302
LURAP1	rs1707302
RAD54L	rs1707302
LRRC41	rs1707302
UQCRH	rs1707302
NSUN4	rs1707302
FAAH	rs1707302
FAAHP1	rs1707302
LINC01398	rs1707302
DMBX1	rs1707302
TMEM275	rs1707302
MKNK1-AS1	rs1707302
KNCN	rs1707302
MOB3C	rs1707302
ATPAF1	rs1707302
LINC01361	rs903263
LINC01712	rs903263
UOX	rs903263
DNASE2B	rs903263
RPF1	rs903263
GNG5	rs903263
SPATA1	rs903263
CTBS	rs903263
LINC01555	rs903263
SSX2IP	rs903263
SLC25A24	rs17024629
NBPF4	rs17024629
NBPF6	rs17024629
FAM102B	rs17024629
HENMT1	rs17024629
PRPF38B	rs17024629
FNDC7	rs17024629
AKNAD1	rs17024629
SPATA42	rs17024629
CLCC1	rs17024629
TAF13	rs17024629
TMEM167B	rs17024629
SCARNA2	rs17024629
C1orf194	rs17024629
SARS1	rs17024629
CELSR2	rs17024629
PSRC1	rs17024629
SORT1	rs17024629
PSMA5	rs17024629
SYPL2	rs17024629
ATXN7L2	rs17024629
CYB561D1	rs17024629
AMIGO1	rs17024629
GPR61	rs17024629
MIR197	rs17024629
GNAT2	rs17024629
AMPD2	rs17024629
GSTM4	rs17024629
GSTM2	rs17024629
GSTM5	rs17024629
GSTM3	rs17024629
EPS8L3	rs17024629
CSF1	rs17024629
AHCYL1	rs17024629
STRIP1	rs17024629
