SLC45A1	rs225132
NECAP2	rs1924553
AGBL4	rs140850326
TGFBR3	rs12134245
DBT	rs612683
CAMTA1	rs707475
MACF1	rs4233486
CCDC30	rs113319441
RNF220	rs144366570
GPBP1L1	rs1707302
FAF1	rs140945602
ITGB3BP	rs1514964
CACHD1	rs1514964
CLCA4	rs1415174
NTNG1	rs33960734
GNAI3	rs5776993
RHOC	rs1230666
PHTF1	rs11552449
WDR3	rs10923574
NOTCH2	rs200087884
NBPF9	rs368032757
PDZK1	rs1552172
LOC101927429	rs57324102
OTUD7B	rs11205303
GBAP1	rs4971059
SMG5	rs11264454
DNM3	rs1894633
TNFSF18	rs1894633
BRINP2	rs575908
RASAL2	rs575908
PTGS2	rs56160832
PPP1R12B	rs35383942
USH2A	rs12095761
ESRRG	rs12095761
RGS7	rs72755295
PER3	rs707475
TNFRSF9	rs225132
RERE	rs225132
CLSTN1	rs616488
CTNNBIP1	rs616488
UBE4B	rs616488
KIF1B	rs616488
PEX14	rs2506889
CASZ1	rs199867187
C1orf127	rs199867187
EXOSC10	rs199867187
MTOR	rs199867187
FBXO42	rs1924553
NBPF1	rs1924553
ESPNP	rs1924553
MFAP2	rs1924553
PADI2	rs1924553
PADI1	rs1924553
ARHGEF10L	rs2992756
ACTL8	rs2992756
IGSF21	rs2992756
PAX7	rs2992756
IFFO2	rs2992756
UBR4	rs2992756
BMP8A	rs4233486
BMP8B	rs4233486
RLF	rs4233486
NFYC-AS1	rs4233486
KCNQ4	rs181270898
SCMH1	rs79724016
HIVEP3	rs113319441
FOXJ3	rs113319441
RIMKLA	rs113319441
TMEM269	rs113319441
ERI3	rs144366570
ERI3-IT1	rs144366570
KIF2C	rs144366570
EIF2B3	rs144366570
ZSWIM5	rs10683143
TESK2	rs12077974
MAST2	rs1707302
PIK3R3	rs1707302
LOC110117498-PIK3R3	rs1707302
POMGNT1	rs1707302
MKNK1	rs1707302
ELAVL4	rs140850326
TTC39A	rs56168262
EPS15	rs56168262
LINC00466	rs1514964
PGM1	rs1514964
ROR1	rs1514964
RAVER2	rs1514964
JAK1	rs1514964
COL24A1	rs1415174
CLCA2	rs1415174
CLCA4-AS1	rs1415174
HS2ST1	rs1415174
LINC02801	rs17426269
HFM1	rs12134245
LOC100129620	rs612683
PLPPR4	rs612683
PALMD	rs612683
MFSD14A	rs612683
CDC14A	rs612683
VCAM1	rs612683
VAV3	rs33960734
VAV3-AS1	rs33960734
STXBP3	rs5776993
GPSM2	rs5776993
WDR47	rs5776993
KIAA1324	rs5776993
MYBPHL	rs5776993
GSTM1	rs5776993
CTTNBP2NL	rs1230666
ST7L	rs1230666
LINC01356	rs1230666
LRIG2	rs1230666
MAGI3	rs11552449
AP4B1-AS1	rs11552449
BCL2L15	rs11552449
SYT6	rs11552449
ATP1A1	rs7529522
IGSF3	rs7529522
CD2	rs7529522
CD101	rs7529522
LOC101929099	rs7529522
VTCN1	rs7529522
MAN1A2	rs1962373
SPAG17	rs10923574
WARS2	rs666930
WARS2-AS1	rs666930
HAO2	rs35273427
FAM72B	rs200087884
SRGAP2-AS1	rs369304377
SRGAP2C	rs369304377
PDE4DIP	rs368032757
NOTCH2NLA	rs368032757
NBPF10	rs368032757
LIX1L	rs368032757
RNF115	rs368032757
CHD1L	rs368121891
FMO5	rs368121891
LINC00624	rs368121891
BCL9	rs368121891
PPIAL4C	rs57324102
VPS45	rs12048493
RPRD2	rs12048493
TARS2	rs12048493
ENSA	rs12048493
CTSS	rs12048493
CTXND2	rs12048493
IL6R	rs4971059
KCNN3	rs4971059
PBXIP1	rs4971059
EFNA3	rs4971059
ASH1L	rs7524950
MSTO1	rs12091730
SYT11	rs11406084
LMNA	rs11264454
IQGAP3	rs11264454
PRCC	rs11264454
LRRC71	rs11264454
POU2F1	rs60504827
RCSD1	rs60504827
MPC2	rs60504827
DCAF6	rs60504827
TIPRL	rs60504827
DPT	rs60504827
LINC00970	rs60504827
ATP1B1	rs60504827
NME7	rs60504827
VAMP4	rs1894633
LOC100506023	rs1894633
ASTN1	rs575908
CRYZL2P-SEC16B	rs575908
CRYZL2P	rs575908
RALGPS2	rs575908
HMCN1	rs56160832
ODR4	rs56160832
PLA2G4A	rs56160832
LINC01036	rs56160832
LINC01037	rs56160832
KIF14	rs35383942
CAMSAP2	rs35383942
MROH3P	rs35383942
CACNA1S	rs35383942
IGFN1	rs35383942
CSRP1	rs35383942
NAV1	rs35383942
IPO9-AS1	rs35383942
IPO9	rs35383942
ELF3	rs35383942
ARL8A	rs35383942
LGR6	rs35383942
PPFIA4	rs59867004
ATP2B4	rs59867004
ZC3H11A	rs59867004
SOX13	rs2810650
PLEKHA6	rs2810650
LRRN2	rs2810650
NFASC	rs2810650
RASSF5	rs5780403
IL19	rs5780403
FCMR	rs5780403
YOD1	rs5780403
CR1	rs5780403
CR1L	rs2724379
PLXNA2	rs2724379
GPATCH2	rs11117758
SPATA17	rs11117758
KMO	rs72755295
WDR64	rs72755295
PLD5	rs72755295
CAMTA1-AS2	rs707475
VAMP3	rs707475
UTS2	rs707475
PARK7	rs225132
ERRFI1	rs225132
LINC01714	rs225132
RERE-AS1	rs225132
SNORD128	rs225132
ENO1	rs225132
MIR6728	rs225132
ENO1-AS1	rs225132
CA6	rs225132
SLC25A33	rs616488
TMEM201	rs616488
PIK3CD	rs616488
PIK3CD-AS1	rs616488
PIK3CD-AS2	rs616488
LZIC	rs616488
NMNAT1	rs616488
TMEM274P	rs616488
MIR5697	rs616488
RBP7	rs616488
PGD	rs616488
CENPS	rs616488
CENPS-CORT	rs616488
CORT	rs616488
DFFA	rs2506889
TARDBP	rs199867187
MASP2	rs199867187
SRM	rs199867187
EXOSC10-AS1	rs199867187
MTOR-AS1	rs199867187
ANGPTL7	rs199867187
UBIAD1	rs199867187
DISP3	rs199867187
CLCNKB	rs1924553
FAM131C	rs1924553
EPHA2	rs1924553
ARHGEF19	rs1924553
CPLANE2	rs1924553
SZRD1	rs1924553
