NECAP2	rs9435731
MACF1	rs76841360
PTPRF	rs10890311
RNF220	rs10890311
GPBP1L1	rs4660861
FGGY	rs72673419
KCNA2	rs629619
RAP1A	rs629619
EPRS1	rs11118406
DDI2	rs9435731
SPEN	rs9435731
FBXO42	rs9435731
NBPF1	rs9435731
ESPNP	rs9435731
MFAP2	rs9435731
PADI2	rs9435731
PADI1	rs9435731
ARHGEF10L	rs9435731
RRAGC	rs76841360
BMP8A	rs76841360
BMP8B	rs76841360
CFAP57	rs10890311
TIE1	rs10890311
SZT2	rs10890311
KDM4A-AS1	rs10890311
ST3GAL3	rs10890311
IPO13	rs10890311
ERI3	rs10890311
ERI3-IT1	rs10890311
KIF2C	rs4660861
EIF2B3	rs4660861
ZSWIM5	rs4660861
TESK2	rs4660861
MAST2	rs4660861
LINC01358	rs72673419
HOOK1	rs72673419
LINC01748	rs72673419
LOC101926964	rs72673419
GSTM1	rs629619
KCNC4	rs629619
RBM15	rs629619
DRAM2	rs629619
TMIGD3	rs629619
GPATCH2	rs3121580
SPATA17	rs3121580
RRP15	rs3009947
LYPLAL1-DT	rs79274749
LYPLAL1-AS1	rs11118406
RAB3GAP2	rs11118406
MARK1	rs11118406
CHRM3	rs11579382
FMN2	rs11579382
RSC1A1	rs9435731
PLEKHM2	rs9435731
SLC25A34	rs9435731
SLC25A34-AS1	rs9435731
TMEM82	rs9435731
FBLIM1	rs9435731
UQCRHL	rs9435731
FLJ37453	rs9435731
ZBTB17	rs9435731
SRARP	rs9435731
HSPB7	rs9435731
CLCNKA	rs9435731
CLCNKB	rs9435731
FAM131C	rs9435731
EPHA2	rs9435731
ARHGEF19	rs9435731
CPLANE2	rs9435731
SZRD1	rs9435731
SPATA21	rs9435731
LINC01772	rs9435731
CROCCP3	rs9435731
RNU1-1	rs9435731
LINC01783	rs9435731
CROCCP2	rs9435731
MST1P2	rs9435731
RNU1-3	rs9435731
RNU1-4	rs9435731
MST1L	rs9435731
LOC102724562	rs9435731
MIR3675	rs9435731
LOC112267871	rs9435731
LOC105376805	rs9435731
RNU1-2	rs9435731
CROCC	rs9435731
ATP13A2	rs9435731
SDHB	rs9435731
LINC02783	rs9435731
PADI3	rs9435731
MIR3972	rs9435731
PADI4	rs9435731
PADI6	rs9435731
RCC2	rs9435731
LINC01343	rs76841360
LINC01685	rs76841360
MYCBP	rs76841360
GJA9-MYCBP	rs76841360
LOC105378663	rs76841360
GJA9	rs76841360
RHBDL2	rs76841360
AKIRIN1	rs76841360
NDUFS5	rs76841360
KIAA0754	rs76841360
OXCT2P1	rs76841360
PPIEL	rs76841360
PABPC4	rs76841360
PABPC4-AS1	rs76841360
SNORA55	rs76841360
HEYL	rs76841360
NT5C1A	rs76841360
HPCAL4	rs76841360
PPIE	rs76841360
OXCT2	rs76841360
LOC101929536	rs76841360
TRIT1	rs76841360
MYCL	rs76841360
MFSD2A	rs76841360
CAP1	rs76841360
PPT1	rs76841360
FAM183A	rs10890311
EBNA1BP2	rs10890311
MIR6733	rs10890311
TMEM125	rs10890311
C1orf210	rs10890311
MPL	rs10890311
CDC20	rs10890311
ELOVL1	rs10890311
MIR6734	rs10890311
MED8	rs10890311
SZT2-AS1	rs10890311
MIR6735	rs10890311
HYI	rs10890311
KDM4A	rs10890311
LOC101929592	rs10890311
MIR6079	rs10890311
ARTN	rs10890311
DPH2	rs10890311
ATP6V0B	rs10890311
B4GALT2	rs10890311
CCDC24	rs10890311
SLC6A9	rs10890311
KLF17	rs10890311
KLF18	rs10890311
DMAP1	rs10890311
SNORA110	rs10890311
MIR5584	rs10890311
TMEM53	rs4660861
SNORD145	rs4660861
ARMH1	rs4660861
RNU5F-1	rs4660861
RNU5D-1	rs4660861
SNORD160	rs4660861
RPS8	rs4660861
SNORD55	rs4660861
SNORD46	rs4660861
SNORD38A	rs4660861
SNORD38B	rs4660861
BEST4	rs4660861
PLK3	rs4660861
TCTEX1D4	rs4660861
BTBD19	rs4660861
PTCH2	rs4660861
HECTD3	rs4660861
UROD	rs4660861
LINC01144	rs4660861
HPDL	rs4660861
MUTYH	rs4660861
TOE1	rs4660861
CCDC163	rs4660861
MMACHC	rs4660861
PRDX1	rs4660861
AKR1A1	rs4660861
NASP	rs4660861
CCDC17	rs4660861
RPS15AP10	rs4660861
TMEM69	rs4660861
IPP	rs4660861
HSD52	rs72673419
MIR4711	rs72673419
LOC101926944	rs72673419
CYP2J2	rs72673419
C1orf87	rs72673419
NFIA-AS2	rs72673419
GSTM4	rs629619
GSTM2	rs629619
GSTM5	rs629619
GSTM3	rs629619
EPS8L3	rs629619
CSF1	rs629619
AHCYL1	rs629619
STRIP1	rs629619
ALX3	rs629619
LINC01397	rs629619
UBL4B	rs629619
SLC6A17	rs629619
LINC02586	rs629619
RBM15-AS1	rs629619
SLC16A4	rs629619
LAMTOR5	rs629619
LAMTOR5-AS1	rs629619
PROK1	rs629619
CYMP	rs629619
CYMP-AS1	rs629619
KCNA10	rs629619
KCNA3	rs629619
CD53	rs629619
LRIF1	rs629619
CEPT1	rs629619
DENND2D	rs629619
CHI3L2	rs629619
CHIAP2	rs629619
CHIA	rs629619
PIFO	rs629619
PGBP	rs629619
OVGP1	rs629619
WDR77	rs629619
ATP5PB	rs629619
C1orf162	rs629619
ADORA3	rs629619
LINC01160	rs629619
LOC107985184	rs629619
SPATA17-AS1	rs3121580
LINC00210	rs3121580
LINC01653	rs3121580
TGFB2-AS1	rs3009947
TGFB2	rs3009947
TGFB2-OT1	rs3009947
LINC02869	rs3009947
LINC01710	rs79274749
LYPLAL1	rs79274749
ZC3H11B	rs11118406
SLC30A10	rs11118406
BPNT1	rs11118406
IARS2	rs11118406
MIR215	rs11118406
MIR194-1	rs11118406
MIR664A	rs11118406
SNORA36B	rs11118406
AURKAP1	rs11118406
CHRM3-AS2	rs11579382
CHRM3-AS1	rs11579382
RPS7P5	rs11579382
GREM2	rs11579382
LINC00299	rs955277
FAM49A	rs10929386
ASAP2	rs955277
GALNT13	rs72902175
XRCC5	rs2571445
ERFE	rs62191105
HDAC4	rs12612507
KIDINS220	rs955277
MBOAT2	rs955277
CPSF3	rs955277
GRHL1	rs955277
NBAS	rs10929386
EML4	rs12466981
MTA3	rs12466981
KCNJ3	rs72902175
LINC01876	rs72902175
PECR	rs2571445
MARCHF4	rs2571445
SMARCAL1	rs2571445
DIRC3	rs2571445
TNS1	rs2571445
RHBDD1	rs16825267
COL4A4	rs16825267
COL4A3	rs16825267
MFF	rs16825267
SPHKAP	rs16825267
LINC01807	rs16825267
IQCA1	rs72983853
COL6A3	rs72983853
MLPH	rs72983853
LRRFIP1	rs13410025
RAMP1	rs13410025
UBE2F	rs62191105
UBE2F-SCLY	rs62191105
ASB1	rs62191105
LINC01814	rs955277
ID2-AS1	rs955277
ID2	rs955277
ITGB1BP1	rs955277
IAH1	rs955277
ADAM17	rs955277
YWHAQ	rs955277
TAF1B	rs955277
LRATD1	rs10929386
DDX1	rs10929386
LINC01804	rs10929386
MYCNUT	rs10929386
MYCNOS	rs10929386
MYCN	rs10929386
GACAT3	rs10929386
LINC01913	rs12466981
LINC01914	rs12466981
C2orf91	rs12466981
PKDCC	rs12466981
EML4-AS1	rs12466981
COX7A2L	rs12466981
KCNG3	rs12466981
OXER1	rs12466981
HAAO	rs12466981
LOC100144595	rs72902175
MREG	rs2571445
TMEM169	rs2571445
LINC01963	rs2571445
RPL37A	rs2571445
LINC01280	rs2571445
IGFBP2	rs2571445
IGFBP5	rs2571445
TNP1	rs2571445
LOC105373876	rs2571445
LINC01921	rs2571445
DIRC3-AS1	rs2571445
SNORA115	rs2571445
MIR6809	rs2571445
MFF-DT	rs16825267
TM4SF20	rs16825267
MIR5703	rs16825267
AGFG1	rs16825267
C2orf83	rs16825267
LOC729968	rs16825267
SLC19A3	rs16825267
CCL20	rs16825267
DAW1	rs16825267
ACKR3	rs72983853
LOC93463	rs72983853
COPS8	rs72983853
MIR6811	rs72983853
PRLH	rs72983853
RAB17	rs72983853
RBM44	rs13410025
SCLY	rs62191105
ESPNL	rs62191105
KLHL30	rs62191105
ILKAP	rs62191105
LINC02610	rs62191105
LOC643387	rs62191105
HES6	rs62191105
PER2	rs62191105
TRAF3IP1	rs62191105
LINC01107	rs12612507
LOC100287387	rs12612507
TWIST2	rs12612507
LINC01940	rs12612507
MIR4440	rs12612507
MIR4441	rs12612507
MGC16025	rs12612507
MIR4269	rs12612507
MIR2467	rs12612507
HDAC4-AS1	rs12612507
LOC150935	rs12612507
RARB	rs1529672
ATP2B2	rs2442776
ATG7	rs2442776
MKRN2OS	rs11707641
RBMS3	rs13073544
CACNA2D3	rs17759204
ERC2	rs17759204
DENND6A	rs62259026
