ENSG00000162408	2e-12
ENSG00000127472	2e-12
ENSG00000158195	2e-12
ENSG00000162777	2e-12
ENSG00000264522	2e-12
ENSG00000185104	2e-12
ENSG00000203859	2e-12
ENSG00000143458	2e-12
ENSG00000143515	2e-12
ENSG00000120341	2e-12
ENSG00000266028	2e-12
ENSG00000143632	2e-12
ENSG00000250741	2e-12
ENSG00000152518	2e-12
ENSG00000088179	2e-12
ENSG00000115159	2e-12
ENSG00000135930	2e-12
ENSG00000143970	2e-12
ENSG00000158417	2e-12
ENSG00000075884	2e-12
ENSG00000115963	2e-12
ENSG00000144354	2e-12
ENSG00000128655	2e-12
ENSG00000003393	2e-12
ENSG00000118263	2e-12
ENSG00000021826	2e-12
ENSG00000132170	2e-12
ENSG00000182247	2e-12
ENSG00000173473	2e-12
ENSG00000164078	2e-12
ENSG00000163638	2e-12
ENSG00000144736	2e-12
ENSG00000169814	2e-12
ENSG00000206538	2e-12
ENSG00000172020	2e-12
ENSG00000014257	2e-12
ENSG00000174579	2e-12
ENSG00000158234	2e-12
ENSG00000114520	2e-12
ENSG00000198843	2e-12
ENSG00000181467	2e-12
ENSG00000154310	2e-12
ENSG00000175166	2e-12
ENSG00000244405	2e-12
ENSG00000127241	2e-12
ENSG00000163590	2e-12
ENSG00000169760	2e-12
ENSG00000073803	2e-12
ENSG00000163960	2e-12
ENSG00000044524	2e-12
ENSG00000240682	2e-12
ENSG00000185619	2e-12
ENSG00000090316	2e-12
ENSG00000068078	2e-12
ENSG00000197386	2e-12
ENSG00000109501	2e-12
ENSG00000178177	2e-12
ENSG00000163281	2e-12
ENSG00000109184	2e-12
ENSG00000138678	2e-12
ENSG00000152595	2e-12
ENSG00000152208	2e-12
ENSG00000145147	2e-12
ENSG00000174808	2e-12
ENSG00000138757	2e-12
ENSG00000163104	2e-12
ENSG00000168772	2e-12
ENSG00000164066	2e-12
ENSG00000109381	2e-12
ENSG00000151725	2e-12
ENSG00000061918	2e-12
ENSG00000120725	2e-12
ENSG00000016082	2e-12
ENSG00000164309	2e-12
ENSG00000112874	2e-12
ENSG00000008083	2e-12
ENSG00000146469	2e-12
ENSG00000234745	2e-12
ENSG00000237541	2e-12
ENSG00000156564	2e-12
ENSG00000008196	2e-12
ENSG00000001167	2e-12
ENSG00000130348	2e-12
ENSG00000047936	2e-12
ENSG00000066651	2e-12
ENSG00000112406	2e-12
ENSG00000130368	2e-12
ENSG00000164916	2e-12
ENSG00000048052	2e-12
ENSG00000175600	2e-12
ENSG00000179869	2e-12
ENSG00000058091	2e-12
ENSG00000169876	2e-12
ENSG00000002822	2e-12
ENSG00000006468	2e-12
ENSG00000106113	2e-12
ENSG00000106633	2e-12
ENSG00000158321	2e-12
ENSG00000164815	2e-12
ENSG00000105993	2e-12
ENSG00000250305	2e-12
ENSG00000185053	2e-12
ENSG00000104447	2e-12
ENSG00000175806	2e-12
ENSG00000036565	2e-12
ENSG00000165392	2e-12
ENSG00000029534	2e-12
ENSG00000164951	2e-12
ENSG00000147655	2e-12
ENSG00000136813	2e-12
ENSG00000136861	2e-12
ENSG00000126883	2e-12
ENSG00000106804	2e-12
ENSG00000171843	2e-12
ENSG00000198876	2e-12
ENSG00000099139	2e-12
ENSG00000165030	2e-12
ENSG00000099250	2e-12
ENSG00000122958	2e-12
ENSG00000095637	2e-12
ENSG00000186862	2e-12
ENSG00000035403	2e-12
ENSG00000181785	2e-12
ENSG00000167996	2e-12
ENSG00000254647	2e-12
ENSG00000129083	2e-12
ENSG00000188211	2e-12
ENSG00000254470	2e-12
ENSG00000186895	2e-12
ENSG00000137478	2e-12
ENSG00000134954	2e-12
ENSG00000057294	2e-12
ENSG00000018236	2e-12
ENSG00000015153	2e-12
ENSG00000177084	2e-12
ENSG00000123095	2e-12
ENSG00000110841	2e-12
ENSG00000153233	2e-12
ENSG00000139350	2e-12
ENSG00000171435	2e-12
ENSG00000184209	2e-12
ENSG00000150907	2e-12
ENSG00000132932	2e-12
ENSG00000165389	2e-12
ENSG00000182185	2e-12
ENSG00000187097	2e-12
ENSG00000119715	2e-12
ENSG00000100784	2e-12
ENSG00000166126	2e-12
ENSG00000182718	2e-12
ENSG00000197535	2e-12
ENSG00000140521	2e-12
ENSG00000140575	2e-12
ENSG00000166068	2e-12
ENSG00000166073	2e-12
ENSG00000103227	2e-12
ENSG00000179889	2e-12
ENSG00000131153	2e-12
ENSG00000172530	2e-12
ENSG00000007392	2e-12
ENSG00000167984	2e-12
ENSG00000177548	2e-12
ENSG00000140718	2e-12
ENSG00000103018	2e-12
ENSG00000184517	2e-12
ENSG00000167281	2e-12
ENSG00000185269	2e-12
ENSG00000141252	2e-12
ENSG00000172171	2e-12
ENSG00000171360	2e-12
ENSG00000172794	2e-12
ENSG00000185722	2e-12
ENSG00000183914	2e-12
ENSG00000141380	2e-12
ENSG00000101680	2e-12
ENSG00000074695	2e-12
ENSG00000081138	2e-12
ENSG00000276043	2e-12
ENSG00000171105	2e-12
ENSG00000104889	2e-12
ENSG00000213999	2e-12
ENSG00000121289	2e-12
ENSG00000267508	2e-12
ENSG00000101109	2e-12
ENSG00000101161	2e-12
ENSG00000101019	2e-12
ENSG00000101134	2e-12
ENSG00000160255	2e-12
ENSG00000100325	2e-12
ENSG00000198089	2e-12
