ENSG00000005243	Inf	NA	39537
ENSG00000137877	Inf	NA	25474
ENSG00000181789	Inf	NA	41300
ENSG00000111481	Inf	NA	41300
ENSG00000073969	Inf	NA	37541
ENSG00000111540	Inf	NA	44563
ENSG00000143858	Inf	NA	39537
ENSG00000149823	Inf	NA	39537
ENSG00000108774	Inf	NA	52140
ENSG00000049245	Inf	NA	37541
ENSG00000173744	Inf	NA	23145
ENSG00000152056	Inf	NA	16312
ENSG00000107485	Inf	NA	16312
ENSG00000204389	Inf	NA	42929
ENSG00000110958	Inf	NA	37541
ENSG00000170606	Inf	NA	46098
ENSG00000100393	Inf	NA	13491
ENSG00000204390	Inf	NA	33902
ENSG00000204388	Inf	NA	35686
ENSG00000267855	4.65234861470669	NA	1e+05
ENSG00000130414	8.64014437329401	NA	34860
ENSG00000115286	8.90454181775794	NA	38653
ENSG00000158864	8.90454181775794	NA	38653
ENSG00000177646	4.02905208759734	NA	1e+05
ENSG00000180448	Inf	NA	23145
ENSG00000141753	Inf	NA	29400
ENSG00000117601	Inf	NA	33902
ENSG00000244731	Inf	NA	39537
ENSG00000197959	Inf	NA	31442
ENSG00000204308	Inf	NA	23145
ENSG00000149809	Inf	NA	13491
ENSG00000103769	Inf	NA	42929
ENSG00000143545	Inf	NA	31442
ENSG00000070404	Inf	NA	27666
ENSG00000151655	Inf	NA	29400
ENSG00000171951	Inf	NA	23145
ENSG00000134982	Inf	NA	20929
ENSG00000085741	Inf	NA	13491
ENSG00000204435	Inf	NA	16312
ENSG00000175792	Inf	NA	47959
ENSG00000128285	Inf	NA	46098
ENSG00000163485	Inf	NA	54635
ENSG00000115009	Inf	NA	29400
ENSG00000108433	Inf	NA	35686
ENSG00000196655	Inf	NA	16312
ENSG00000174871	Inf	NA	13491
ENSG00000181029	Inf	NA	18726
ENSG00000196569	Inf	NA	29400
ENSG00000169031	Inf	NA	23145
ENSG00000172270	Inf	NA	18726
ENSG00000006059	8.22426813475736	NA	1e+05
ENSG00000126337	7.88844087536913	NA	1e+05
ENSG00000108417	8.05810417519468	NA	1e+05
ENSG00000171446	8.05810417519468	NA	1e+05
ENSG00000186832	8.05810417519468	NA	1e+05
ENSG00000108759	8.05810417519468	NA	1e+05
ENSG00000128422	8.54691015868168	NA	1e+05
ENSG00000171403	8.22426813475736	NA	1e+05
ENSG00000173908	7.88844087536913	NA	1e+05
ENSG00000131738	7.35600904580114	NA	1e+05
ENSG00000171360	8.05810417519468	NA	1e+05
ENSG00000187242	7.53766625262778	NA	1e+05
ENSG00000131737	8.38714074082942	NA	1e+05
ENSG00000204889	7.88844087536913	NA	1e+05
ENSG00000171346	8.38714074082942	NA	1e+05
ENSG00000167916	7.71504737445591	NA	1e+05
ENSG00000197079	7.35600904580114	NA	1e+05
ENSG00000196859	8.05810417519468	NA	1e+05
ENSG00000186395	8.38714074082942	NA	1e+05
ENSG00000094796	7.88844087536913	NA	1e+05
ENSG00000186847	7.71504737445591	NA	1e+05
ENSG00000186393	7.88844087536913	NA	1e+05
ENSG00000171401	6.97852292206004	NA	1e+05
ENSG00000064666	Inf	NA	23145
ENSG00000163661	Inf	NA	20929
ENSG00000133048	Inf	NA	27666
ENSG00000133063	Inf	NA	29400
ENSG00000104918	Inf	NA	33902
ENSG00000136943	Inf	NA	27666
ENSG00000173327	Inf	NA	16312
ENSG00000213780	Inf	NA	42929
ENSG00000175643	Inf	NA	27666
ENSG00000099817	Inf	NA	78619
ENSG00000076924	Inf	NA	63574
ENSG00000167083	Inf	NA	20929
ENSG00000148680	Inf	NA	29400
ENSG00000139572	Inf	NA	41300
ENSG00000131477	Inf	NA	31442
ENSG00000148926	Inf	NA	35686
ENSG00000159224	Inf	NA	23145
ENSG00000104140	Inf	NA	29400
ENSG00000025039	Inf	NA	23145
ENSG00000126581	Inf	NA	16312
ENSG00000173801	Inf	NA	42929
ENSG00000106052	Inf	NA	13491
ENSG00000198382	Inf	NA	20929
ENSG00000168397	Inf	NA	20929
ENSG00000062485	Inf	NA	27666
ENSG00000159199	Inf	NA	41300
ENSG00000110955	Inf	NA	41300
ENSG00000100412	Inf	NA	25474
ENSG00000064300	Inf	NA	31442
ENSG00000226979	Inf	NA	16312
ENSG00000173039	Inf	NA	13491
ENSG00000183580	Inf	NA	52140
ENSG00000159958	Inf	NA	18726
ENSG00000149269	Inf	NA	31442
ENSG00000158869	Inf	NA	25474
ENSG00000160293	Inf	NA	39537
ENSG00000108821	Inf	NA	25474
ENSG00000048462	Inf	NA	16312
ENSG00000175104	Inf	NA	13491
ENSG00000204568	Inf	NA	33902
ENSG00000174547	Inf	NA	41300
ENSG00000143436	Inf	NA	29400
ENSG00000071082	Inf	NA	59042
ENSG00000108826	Inf	NA	29400
ENSG00000163682	Inf	NA	59042
ENSG00000122140	Inf	NA	27666
ENSG00000196415	Inf	NA	23145
ENSG00000172232	Inf	NA	20929
ENSG00000100568	Inf	NA	61292
ENSG00000124507	Inf	NA	23145
ENSG00000049247	Inf	NA	25474
ENSG00000116014	Inf	NA	27666
ENSG00000096395	Inf	NA	27666
ENSG00000184502	Inf	NA	27666
